instance;n;m;density;min_deg;max_deg;mean_deg;clustering;diameter;avg_path_len;ecc_min;ecc_max;ecc_std;betw_avg;betw_max;close_avg;close_max;degeneracy;deg_assort;clustering_avg;transitivity;spectral_radius;algebraic_conn;cyclomatic;girth
grafo8584.61.gml;34;47;0.083779;2;5;2.7647;0.042157;6;3.3079584775086506;5;6;0.47788461203740945;0.07525623885918005;0.2771464646464647;0.2970219964875223;0.375;2;-0.13227272727272746;0.04215686274509804;0.030927835051546393;3.1397642828193035;0.2509209859888618;14;
grafo8585.91.gml;71;103;0.041449;2;6;2.9014;0.0;9;4.2812933941678235;6;9;0.9248707132046199;0.04844137287493074;0.2062392783200237;0.23522970963378162;0.3125;2;0.002708375651704316;0.0;0.0;3.5751967623991514;0.19298466988866686;33;
grafo8586.60.gml;44;63;0.066596;2;6;2.8636;0.042424;8;3.7169421487603307;5;8;0.8872373316337787;0.06674720628209;0.23274710400956253;0.26737799878502716;0.344;2;0.016201444466132628;0.04242424242424243;0.06474820143884892;3.3929929182156817;0.23034640357801867;20;
grafo8588.71.gml;60;82;0.046328;2;5;2.7333;0.021111;11;4.416111111111111;6;11;1.2040441114104674;0.06018897330995519;0.2941853830953773;0.22930606011489096;0.33146067415730335;2;0.01564844587352607;0.021111111111111112;0.017241379310344827;3.3974004023446773;0.11448940270687878;23;
grafo8589.73.gml;53;72;0.05225;2;6;2.717;0.039623;11;4.415094339622642;6;11;1.3678919970107062;0.06862745098039216;0.23915332405151415;0.22779190883556774;0.28415300546448086;2;-0.26511627906976726;0.03962264150943397;0.02;3.161832647106506;0.09944198267809774;20;
grafo8590.73.gml;52;81;0.061086;2;8;3.1154;0.009615;8;3.5717455621301775;5;8;0.8408927349644403;0.05283559577677224;0.24405186316951027;0.28033308294670495;0.375;2;-0.05238095238095371;0.009615384615384616;0.013888888888888888;3.939073015313844;0.24390428227945032;30;
grafo8591.74.gml;48;67;0.059397;2;5;2.7917;0.040278;9;4.026041666666667;5;9;0.9709316831442536;0.06764569842738205;0.1924781046890205;0.24999667112128524;0.33098591549295775;2;0.06441441441441688;0.04027777777777778;0.0425531914893617;3.3722212207478446;0.14099866631458044;20;
grafo8592.74.gml;57;85;0.053258;2;7;2.9825;0.040936;8;3.86088027085257;5;8;0.8180030334648959;0.05326953748006379;0.17908962069676354;0.25937967706548565;0.32748538011695905;2;-0.06032605108573761;0.04093567251461988;0.04245283018867924;3.807734186551666;0.2142838603321121;29;
grafo8593.87.gml;69;102;0.043478;2;7;2.9565;0.011525;8;4.0756143667296785;5;8;0.7707093217570047;0.046799251822727796;0.22617235949106018;0.24602073319569687;0.3333333333333333;2;0.023216704816180697;0.011525189786059351;0.024291497975708502;3.7482071491838695;0.19061765323337454;34;
grafo8594.84.gml;72;103;0.040297;2;7;2.8611;0.019444;10;4.2669753086419755;6;10;0.927544880948;0.047529622177509494;0.2359188464118041;0.23528826868027755;0.31004366812227074;2;-0.03724228339887843;0.019444444444444445;0.012987012987012988;3.4852826534055685;0.1656990924482534;32;
grafo8595.89.gml;64;87;0.043155;2;7;2.7188;0.040848;10;4.39599609375;6;10;1.0135796712641785;0.05589957757296467;0.3523175578475117;0.22867661225596403;0.33157894736842103;2;0.12455140384209466;0.040848214285714286;0.03225806451612903;3.5968692600494725;0.12639868091500928;24;
grafo8596.84.gml;67;94;0.042515;2;5;2.806;0.00995;10;4.334150144798396;6;10;0.9746165801381795;0.05230490902132693;0.1670845820845821;0.23204192209725397;0.29464285714285715;2;0.004613126441602482;0.009950248756218905;0.015;3.300877783661606;0.14747823098587276;28;
grafo8597.83.gml;62;92;0.048652;2;6;2.9677;0.019892;8;3.9531737773152966;6;8;0.688277041721028;0.05029966508020449;0.2053857663283893;0.25274321388173165;0.3112244897959184;2;-0.143360407084842;0.019892473118279567;0.02843601895734597;3.4030710603517194;0.20431012133870086;31;
grafo8598.83.gml;59;85;0.049679;2;9;2.8814;0.035876;9;3.8592358517667336;5;9;0.9497576763472475;0.05132937545500221;0.29103841980430006;0.2610635920815073;0.36024844720496896;2;0.08838609530081415;0.03587570621468927;0.0430622009569378;3.91496967099578;0.19054202365971556;27;
grafo8599.83.gml;69;99;0.042199;2;8;2.8696;0.017426;9;4.150388573829027;6;9;0.9663526422127335;0.04793169701365296;0.330852042309461;0.24406892010310893;0.3333333333333333;2;0.028276668615822276;0.017425810904071772;0.012605042016806723;3.6732381465798563;0.11632552602369663;31;
grafo8600.84.gml;62;96;0.050767;2;8;3.0968;0.028725;8;3.5900104058272633;5;8;0.7511697433674205;0.04414771725718314;0.21736989331251624;0.2793327623959741;0.38125;2;-0.127147766323025;0.028725038402457756;0.022727272727272728;3.9246233113956506;0.2663149758557502;35;
grafo8601.87.gml;73;121;0.046043;2;8;3.3151;0.041096;7;3.651717020078814;5;7;0.612008435717498;0.03806246918344159;0.14151234567901236;0.2728331730946131;0.33488372093023255;2;-0.23348644243591632;0.0410958904109589;0.043227665706051875;3.913061825537647;0.35195289406298635;49;
grafo8602.87.gml;73;104;0.039574;2;6;2.8493;0.026484;9;4.431600675548883;6;9;0.8094951617914606;0.04919930542157053;0.16076256924261623;0.2252443802419861;0.2737642585551331;2;-0.22376162459669796;0.026484018264840183;0.02575107296137339;3.349289080889796;0.16393215475614742;32;
grafo8603.87.gml;58;82;0.049607;2;7;2.8276;0.040805;9;4.137336504161712;6;9;0.7720211440426935;0.0573200241984271;0.31253630107013564;0.24151017669555241;0.3275862068965517;2;-0.05676587910401974;0.04080459770114943;0.047872340425531915;3.531687695405355;0.17756839648621267;25;
grafo8604.84.gml;73;109;0.041476;2;8;2.9863;0.030626;9;4.140364045787202;5;9;0.8754271402011209;0.04504040988702382;0.26739852696425476;0.24257382372171307;0.33962264150943394;2;0.000978119113171467;0.030626223091976518;0.03308823529411765;3.9141914007182406;0.20682337259193154;37;
grafo8605.68.gml;52;88;0.066365;2;10;3.3846;0.042582;8;3.3587278106508878;4;8;0.8685838300489397;0.0484917043740573;0.2732521247815365;0.298651385867783;0.408;2;-0.08533066010510623;0.04258241758241758;0.04395604395604396;4.368404891694183;0.23419812565652579;37;
grafo8606.60.gml;52;75;0.056561;2;7;2.8846;0.030128;9;4.135355029585799;6;9;0.8426500884694864;0.0643288084464555;0.2935020230314347;0.24365369293626357;0.3148148148148148;2;-0.14527703604806363;0.03012820512820513;0.0335195530726257;3.6344465121342218;0.09922920952147364;24;
grafo8607.60.gml;45;67;0.067677;2;9;2.9778;0.020617;6;3.3293827160493827;4;6;0.6539528430916517;0.0559314070941978;0.47478354978354986;0.29947382511355725;0.4583333333333333;2;-0.0066777963272121035;0.020617283950617283;0.03508771929824561;3.8299834423636083;0.2853527203524933;23;
grafo8608.74.gml;48;72;0.06383;2;8;3.0;0.105655;7;3.384548611111111;4;7;0.7043392293490403;0.05340348442799877;0.3831281576887497;0.29443674569818407;0.41228070175438597;2;-0.09843348141220525;0.1056547619047619;0.06315789473684211;3.7606985050757102;0.2582330372827748;25;
grafo8609.73.gml;54;82;0.057303;2;7;3.037;0.039418;8;3.7626886145404663;5;8;0.7556372504853024;0.05449389883352148;0.23121126776787146;0.26592920352457616;0.34415584415584416;2;-0.03734939759036273;0.039417989417989414;0.04285714285714286;3.7866499774498736;0.2079646116077043;29;
grafo8610.60.gml;46;63;0.06087;2;6;2.7391;0.09058;8;3.9272211720226844;6;8;0.7050989017489937;0.06851119894598154;0.24210437710437704;0.2530661956959518;0.33088235294117646;2;-0.2122613365155144;0.09057971014492754;0.0661764705882353;3.299670709895377;0.1804984633884866;18;
grafo8611.88.gml;70;96;0.039752;2;7;2.7429;0.046871;10;4.762448979591837;8;10;0.6953196299221691;0.05634514675435392;0.2734618497793218;0.21086453248340623;0.27165354330708663;2;-0.0877832768950244;0.046870748299319726;0.02912621359223301;3.408007320732045;0.12213597941459861;27;
grafo8612.84.gml;63;98;0.050179;2;8;3.1111;0.051323;7;3.669438145628622;5;7;0.6224975095596056;0.04473151855489243;0.1934428518775425;0.27196556912309006;0.3425414364640884;2;-0.21640091116173157;0.051322751322751325;0.03474903474903475;3.7238602462160904;0.246190521239311;36;
grafo8613.73.gml;56;74;0.048052;2;6;2.6429;0.011905;13;4.959183673469388;7;13;1.6993396076243314;0.074987974987975;0.26804874138207485;0.20494686003511225;0.2558139534883721;2;-0.16319321794418903;0.011904761904761904;0.02112676056338028;3.062465750756776;0.043935155114911036;19;
grafo8614.85.gml;64;97;0.048115;2;8;3.0312;0.033631;7;3.77197265625;5;7;0.658292951029403;0.04567492319508448;0.2554659498207886;0.26452773316268885;0.3539325842696629;2;-0.06067019400352728;0.03363095238095238;0.04819277108433735;3.782539590152424;0.2634001546075305;34;
grafo8615.85.gml;69;94;0.040068;2;6;2.7246;0.0;9;4.502835538752363;6;9;0.8817980142131164;0.05326945833492386;0.19564681367798134;0.22231317495014172;0.2821576763485477;2;-0.09810813604879434;0.0;0.0;3.1983243074355348;0.12717794791852685;26;
grafo8616.76.gml;62;84;0.044421;2;6;2.7097;0.023118;8;4.249219562955255;5;8;0.7558306137974181;0.0553146483342147;0.24420504813947436;0.23471635429020063;0.3065326633165829;2;-0.1791754172653913;0.023118279569892472;0.017341040462427744;3.161162292454305;0.20020360342849775;23;
grafo8617.85.gml;64;95;0.047123;2;6;2.9688;0.063542;9;4.09716796875;5;9;0.9307045382397144;0.05100326420890937;0.27627459585984937;0.24588988070996748;0.3387096774193548;2;0.19661733615221974;0.06354166666666666;0.1038961038961039;3.86586723539779;0.17758391231283602;32;
grafo8618.89.gml;65;93;0.044712;2;6;2.8615;0.018462;8;4.08094674556213;5;8;0.7583850796225377;0.04991605616605616;0.17747307256235828;0.244453602404578;0.32323232323232326;2;-0.12484466904150468;0.01846153846153846;0.014423076923076924;3.388122002131753;0.23548762906275733;29;
grafo8619.84.gml;70;103;0.04265;2;7;2.9429;0.032789;8;3.9983673469387755;5;8;0.7877894673692708;0.04494580440872;0.2187687679375659;0.2508695445958734;0.3484848484848485;2;-0.06508515815085068;0.0327891156462585;0.023809523809523808;3.677695339649648;0.1576459846760876;34;
grafo8620.86.gml;69;103;0.043905;2;6;2.9855;0.023188;8;4.000420079815165;5;8;0.628390822860255;0.04566044458016821;0.20397653634045204;0.24873294598162654;0.3238095238095238;2;-0.04869676518501181;0.023188405797101446;0.036290322580645164;3.6692569222735294;0.25372254406553746;35;
grafo8621.73.gml;61;91;0.049727;2;6;2.9836;0.008197;9;4.021499596882559;5;9;0.8864593989898868;0.0523478744095582;0.19309434131468037;0.24931718874247003;0.32432432432432434;2;-0.04310989284824267;0.00819672131147541;0.013888888888888888;3.5796510463338325;0.18575134691899947;31;
grafo8622.75.gml;60;80;0.045198;2;5;2.6667;0.016667;9;4.358888888888889;6;9;0.7323857514239943;0.05918566140658483;0.19873368400545488;0.22786415419582146;0.27699530516431925;2;-0.062091503267974336;0.016666666666666666;0.019736842105263157;2.9683099756769744;0.20012550651131747;21;
grafo8623.74.gml;59;83;0.04851;2;7;2.8136;0.004197;9;4.028152829646653;5;9;0.921822009551671;0.05434392527197597;0.25414974217152075;0.2490995318507437;0.3515151515151515;2;0.06678501986642943;0.004196933010492333;0.01639344262295082;3.6259163184958205;0.1864142326312635;25;
grafo8624.85.gml;77;112;0.038278;2;6;2.9091;0.022078;10;4.571428571428571;6;10;1.0517075242092389;0.04842105263157894;0.19594653299916456;0.21981792236758468;0.29118773946360155;2;-0.0002304678497343072;0.02207792207792208;0.03543307086614173;3.5961380190634733;0.1327465679077515;36;
grafo8625.85.gml;61;81;0.044262;2;7;2.6557;0.020453;9;4.6014512227895725;6;9;0.795377670210374;0.06234139112716495;0.2728719397363465;0.21821249557607578;0.2912621359223301;2;0.07499999999999986;0.020452771272443403;0.037037037037037035;3.451469440046925;0.1419856957791645;21;
grafo8626.74.gml;55;80;0.053872;2;8;2.9091;0.035801;7;3.6740495867768597;4;7;0.7158188976374372;0.05173750079410456;0.38768593391234896;0.272426302198619;0.40601503759398494;2;-0.1357106641879322;0.0358008658008658;0.030456852791878174;3.6778985499706076;0.25719671033819275;26;
grafo8627.82.gml;58;81;0.049002;2;6;2.7931;0.027586;10;4.240190249702735;6;10;1.0992646985720744;0.05918892057730532;0.19085213032581455;0.23759956351775835;0.3220338983050847;2;0.11856721831784191;0.02758620689655172;0.05142857142857143;3.535543514317945;0.14310008446801156;24;
grafo8628.85.gml;68;104;0.045654;2;7;3.0588;0.042857;8;3.8866782006920415;5;8;0.6889827514777928;0.044616489743794396;0.24113865932047754;0.2568699836745066;0.3435897435897436;2;0.04069451980466614;0.04285714285714286;0.045112781954887216;3.7996358347397816;0.2912579747693669;37;
grafo8629.84.gml;69;99;0.042199;2;7;2.8696;0.033333;8;4.083175803402646;6;8;0.6263821097094003;0.04691376875214721;0.2048998703959196;0.24425659170993308;0.30493273542600896;2;-0.11194701986754942;0.03333333333333333;0.0391304347826087;3.4761700890857066;0.20142976050662006;31;
grafo8630.74.gml;54;81;0.056604;2;7;3.0;0.02769;8;3.6248285322359397;4;8;0.8225641597967709;0.051792721604042365;0.285218397954247;0.27675857384640873;0.38686131386861317;2;0.08129623106727697;0.027689594356261022;0.0297029702970297;3.8109447148448226;0.2036469507452349;28;
grafo8631.87.gml;75;112;0.04036;2;6;2.9867;0.0;9;4.103822222222222;6;9;0.892835682281771;0.043277798346291495;0.16437827259745078;0.24422006652134845;0.31223628691983124;2;0.08407677750743447;0.0;0.0;3.548624861981384;0.18080282695253758;38;
grafo8632.84.gml;65;92;0.044231;2;6;2.8308;0.006667;10;4.423195266272189;6;10;0.8938977874667046;0.05543345543345543;0.17034425285913382;0.22690892425189466;0.29906542056074764;2;0.07125431143265769;0.006666666666666667;0.014634146341463415;3.5717738346483645;0.1373862263182121;28;
grafo8633.75.gml;58;85;0.051422;2;7;2.931;0.035304;8;3.786563614744352;5;8;0.8029745532548288;0.050946331345605396;0.22775732169529156;0.2642753890474919;0.36075949367088606;2;-0.0677038317487757;0.035303776683087026;0.02857142857142857;3.7306204632614643;0.24842266464550564;28;
grafo8634.75.gml;62;94;0.049709;2;6;3.0323;0.025806;8;3.8995837669094695;5;8;0.6372498795205938;0.049391856160761506;0.17520231589903718;0.2555905527621624;0.3112244897959184;2;-0.05954224746171011;0.025806451612903222;0.03982300884955752;3.5148658278711737;0.22591025990605867;33;
grafo8635.73.gml;64;92;0.045635;2;7;2.875;0.007812;9;4.14697265625;5;9;0.9837547649185746;0.05181931643625192;0.272288055006949;0.24220551233163654;0.3351063829787234;2;0.07258064516129138;0.0078125;0.015;3.443113335572377;0.15972438013553275;29;
grafo8636.74.gml;56;77;0.05;2;6;2.75;0.0;8;4.119897959183674;5;8;0.832993127835043;0.05916305916305916;0.19209716209716216;0.24282353869381731;0.3254437869822485;2;0.0038535645472065525;0.0;0.0;3.336090239032879;0.17174872111781211;22;
grafo8637.84.gml;72;110;0.043036;2;8;3.0556;0.034292;8;4.001157407407407;5;8;0.6643478190611887;0.043678739101274316;0.20133786848072555;0.2504245994194231;0.3271889400921659;2;-0.016683350016684726;0.03429232804232804;0.05172413793103448;3.938225737350153;0.231307007368315;39;
grafo8638.75.gml;50;69;0.056327;2;8;2.76;0.024048;8;3.8424;5;8;0.7255342858886822;0.060850340136054414;0.29997165532879816;0.25892343632263953;0.35251798561151076;2;-0.24732949876746235;0.024047619047619047;0.0196078431372549;3.4405908127371445;0.2426385326691437;20;
grafo8639.75.gml;57;90;0.056391;2;8;3.1579;0.043567;7;3.421975992613112;5;7;0.6107682521238319;0.04514695830485304;0.2298415743707952;0.29092806705093094;0.3835616438356164;2;-0.13775203926692256;0.0435672514619883;0.03474903474903475;3.9641730225417615;0.3498235218356936;34;
grafo8640.84.gml;71;105;0.042254;2;8;2.9577;0.014588;9;4.088474509025987;5;9;0.8958897968331974;0.04560697518443998;0.2546176344934109;0.24590717584419108;0.33653846153846156;2;-0.08475497859036205;0.014587525150905431;0.022900763358778626;3.7264118548299017;0.18240533917621235;35;
grafo8642.91.gml;64;85;0.042163;2;5;2.6562;0.010417;9;4.60546875;6;9;0.755028714271848;0.059331797235023034;0.260146782727428;0.21583107692100972;0.2775330396475771;2;-0.1701081612586051;0.010416666666666666;0.01875;3.051666760347213;0.15470372761325096;22;
grafo8643.89.gml;65;100;0.048077;2;8;3.0769;0.024652;8;3.867455621301775;5;8;0.7140185468229102;0.04647435897435897;0.22339557350718064;0.2588025531901652;0.34594594594594597;2;0.06605305901461804;0.02465201465201465;0.03515625;3.8867906634128873;0.21236596682194508;36;
grafo8644.92.gml;69;99;0.042199;2;9;2.8696;0.061755;10;4.329342575089267;5;10;1.0155274226872377;0.05064193100991207;0.2609145208025805;0.2315227996186843;0.3148148148148148;2;-0.1852707119511154;0.06175523349436393;0.04979253112033195;3.670865334133158;0.14036567928513552;31;
grafo8645.92.gml;70;107;0.044306;2;8;3.0571;0.014762;7;3.8085714285714287;5;7;0.6610134457862443;0.042114236999147486;0.24944958659792416;0.26232328844449504;0.34328358208955223;2;-0.20734882823801787;0.01476190476190476;0.02158273381294964;3.6585595467354795;0.25359067947451946;38;
grafo8646.92.gml;73;116;0.04414;2;9;3.1781;0.024005;8;3.736160630512291;5;8;0.8255626944284583;0.03926833451240166;0.23942283047329999;0.2689762169796624;0.3673469387755102;2;-0.023965884861407206;0.02400521852576647;0.02694610778443114;4.255367604716552;0.27606655505172556;44;
grafo8647.91.gml;74;114;0.042207;2;7;3.0811;0.033333;8;3.951789627465303;5;8;0.660505373505402;0.041748940721543455;0.1768980575487425;0.25351385610416044;0.3230088495575221;2;0.10481916898501425;0.03333333333333333;0.03146853146853147;3.842000566160114;0.2615312513842418;41;
grafo8648.73.gml;59;88;0.051432;2;8;2.9831;0.039023;8;3.7690318873886812;5;8;0.7866306024320199;0.049719564838454994;0.22978759158432482;0.26544771261032196;0.3493975903614458;2;-0.18267223382045877;0.03902340597255851;0.039473684210526314;3.748080550761094;0.20461221878490882;30;
grafo8649.86.gml;60;83;0.046893;2;8;2.7667;0.049524;10;4.125555555555556;5;10;1.1352924243950933;0.0550944866549776;0.3457042665108124;0.2446910031836541;0.34705882352941175;2;-0.0734513669000591;0.049523809523809526;0.061224489795918366;3.732891673237191;0.14209134428069986;24;
grafo8650.91.gml;73;112;0.042618;2;8;3.0685;0.022407;10;4.103959467066992;5;10;1.1815812960464562;0.044520547945205484;0.25127757284447433;0.24787965228889902;0.3412322274881517;2;0.0850122850122848;0.022407045009784736;0.030405405405405407;4.030118654629643;0.09030100419583356;40;
grafo8651.92.gml;73;107;0.040715;2;8;2.9315;0.011024;8;4.115969224995308;6;8;0.732076121418487;0.044692048791990915;0.1977562908314082;0.24302089230930826;0.3185840707964602;2;-0.026854483298324107;0.011024135681669926;0.023255813953488372;3.779602502858301;0.23914441263955694;35;
grafo8653.74.gml;43;67;0.074197;2;7;3.1163;0.017054;7;3.302325581395349;4;7;0.6602357937943437;0.05807200929152148;0.27927105801670266;0.3003875028411509;0.40384615384615385;2;-0.030337901454127354;0.017054263565891473;0.017045454545454544;3.881968295585892;0.324967952267147;25;
grafo8654.73.gml;61;89;0.048634;2;8;2.918;0.020219;8;3.8016662187583985;5;8;0.7331370418032097;0.048559785125497815;0.31158461124562825;0.2626266523044417;0.3592814371257485;2;-0.14874921168803784;0.020218579234972677;0.013452914798206279;3.585143191372236;0.24583147385487772;29;
grafo8655.95.gml;71;111;0.044668;2;8;3.1268;0.039001;8;3.773457647292204;5;8;0.7434165194589661;0.04097629253783571;0.17871707312701104;0.26588692598163616;0.35353535353535354;2;-0.10538141470180307;0.039000670690811534;0.019933554817275746;3.891589424665946;0.2512726462406706;41;
grafo8656.73.gml;56;79;0.051299;2;7;2.8214;0.0;10;4.188137755102041;6;10;1.0337111170290216;0.060449735449735455;0.21702902036235375;0.2401797622889064;0.3160919540229885;2;-0.2014506317267195;0.0;0.0;3.4967488762574326;0.11958335280889468;24;
grafo8657.88.gml;55;77;0.051852;2;5;2.8;0.0;8;4.060165289256198;6;8;0.6443652780607035;0.05915761387459499;0.15468204053109716;0.24375932298931416;0.2887700534759358;2;-0.2803325539101093;0.0;0.0;3.038074402178121;0.21572686617756254;23;
grafo8658.89.gml;72;110;0.043036;2;9;3.0556;0.013547;8;3.8503086419753085;5;8;0.82915619758885;0.041493404873686565;0.20459137218694565;0.2606486332070236;0.34299516908212563;2;-0.08666713374903702;0.013547178130511463;0.020066889632107024;4.013465241948856;0.23651362357210404;39;
grafo8659.92.gml;73;116;0.04414;2;8;3.1781;0.052903;7;3.781197222743479;5;7;0.6307322977107582;0.03991146268784702;0.1712082681272822;0.26475197975333575;0.3333333333333333;2;-0.21222901612006637;0.05290280495759948;0.027950310559006212;3.8830053478697946;0.25142242222214084;44;
grafo8660.64.gml;52;72;0.054299;2;5;2.7692;0.008333;8;3.9060650887573964;5;8;0.6866758104368125;0.05965309200603318;0.15515686274509802;0.2539925792231814;0.3269230769230769;2;-0.018581081081081093;0.008333333333333333;0.02027027027027027;3.265175654774981;0.28017779615345756;21;
grafo8661.64.gml;39;55;0.074224;2;6;2.8205;0.025641;8;3.517422748191979;5;8;0.8822897709787308;0.0705401758033337;0.27368421052631575;0.28047390611626216;0.34234234234234234;2;-0.19313046098222209;0.02564102564102564;0.02586206896551724;3.144802811121226;0.2286063682398411;17;
grafo8662.91.gml;77;119;0.04067;2;8;3.0909;0.04462;9;4.135941980097824;6;9;0.809998240494165;0.042538163590795174;0.2516633076577674;0.24343841217698903;0.3275862068965517;2;0.10145422907215161;0.04461966604823747;0.04838709677419355;3.9703092214988907;0.1702215008662742;43;
grafo8663.75.gml;53;74;0.053701;2;4;2.7925;0.066038;9;4.265574937700249;6;9;0.8821637530234687;0.06563931813654343;0.17740788623141562;0.23369144555560487;0.2810810810810811;2;-0.11363636363636319;0.0660377358490566;0.060810810810810814;3.1232957133220056;0.13696005623653007;22;
grafo8664.89.gml;70;105;0.043478;2;7;3.0;0.04517;9;4.102857142857143;5;9;0.8778452283278408;0.04650468883205456;0.2466899078471969;0.24510248774362767;0.31797235023041476;2;-0.09409535838332742;0.04517006802721088;0.04633204633204633;3.6946151189888554;0.1701233955917122;36;
grafo8665.74.gml;60;80;0.045198;2;6;2.6667;0.0;9;4.313888888888889;6;9;0.7483314773547883;0.05839664913306058;0.24112187247780473;0.23044034440327021;0.30256410256410254;2;-0.06801573917931317;0.0;0.0;3.171821211844298;0.1661843756852383;21;
grafo8666.85.gml;67;92;0.04161;2;6;2.7463;0.0;9;4.567164179104478;7;9;0.6553581611970194;0.05594405594405595;0.13653013653013651;0.2173695529387451;0.2578125;2;-0.2650602409638537;0.0;0.0;3.0713413041835294;0.18788978549029603;26;
grafo8667.96.gml;80;114;0.036076;2;8;2.85;0.024315;11;4.6671875;6;11;1.2338962679253065;0.04777263875365141;0.2789953365902732;0.2160358225710893;0.31225296442687744;2;-0.07793050890513405;0.02431547619047619;0.04428044280442804;3.9281678888469664;0.1256854824079012;35;
grafo8668.91.gml;73;97;0.03691;2;9;2.6575;0.027778;9;4.822668418089698;6;9;0.8650768988409285;0.054783801745021114;0.26107850808555016;0.2072993602496919;0.26666666666666666;2;-0.20152796321020636;0.027777777777777776;0.028846153846153848;3.466576485305338;0.13660874055387018;25;
grafo8669.91.gml;77;102;0.03486;2;8;2.6494;0.015615;12;5.190082644628099;7;12;1.3678968693464502;0.05677830940988834;0.283562656641604;0.19388462159142406;0.2550335570469799;2;-0.16551840026886291;0.015615337043908472;0.02830188679245283;3.358404135950824;0.07085469191260042;26;
grafo8670.89.gml;63;83;0.042499;2;7;2.6349;0.0;12;4.920634920634921;6;12;1.4382388939776884;0.06557377049180328;0.3417944650096949;0.20622982975057583;0.28440366972477066;2;-0.21564978151804456;0.0;0.0;3.1434548685410175;0.041711317435349504;21;
grafo8671.93.gml;61;82;0.044809;2;6;2.6885;0.0;9;4.481053480247246;6;9;0.8982050840526375;0.06026674076132259;0.3041707021791769;0.22299397925483366;0.30612244897959184;2;-0.0063113604488086155;0.0;0.0;3.1554557944433244;0.1340441154667218;22;
grafo8672.71.gml;63;90;0.046083;2;7;2.8571;0.027211;8;4.034769463340892;5;8;0.816496580927726;0.05081715393719624;0.27213996121981315;0.24793228454535005;0.34065934065934067;2;0.008942872397222714;0.027210884353741496;0.02912621359223301;3.6002287498483803;0.20266197734036634;28;
grafo8673.98.gml;82;124;0.037338;2;6;3.0244;0.0;9;4.095478881618084;6;9;0.7963330593811955;0.03932550436615478;0.14805077895355678;0.24453607023732563;0.29347826086956524;2;-0.14863341786418663;0.0;0.0;3.607074004290313;0.18404937229484622;43;
grafo8674.100.gml;80;115;0.036392;2;7;2.875;0.009583;8;4.3878125;6;8;0.6118619125260208;0.044145569620253164;0.21161187616883814;0.22823916667193062;0.30038022813688214;2;0.02698508060478572;0.009583333333333333;0.011583011583011582;3.555133994340309;0.19218671084020184;36;
grafo8675.93.gml;77;114;0.038961;2;6;2.961;0.012121;10;4.185866081969978;5;10;0.9823883454066205;0.04321257689678741;0.1465664160401003;0.24002290669145745;0.3064516129032258;2;-0.02824590553050044;0.012121212121212121;0.02214022140221402;3.6402620220747597;0.17842340399203854;38;
grafo8676.94.gml;69;102;0.043478;2;8;2.9565;0.0;10;4.096198277672758;6;10;1.0964800185146515;0.047110992352813935;0.24336004829923638;0.24589967459517417;0.31627906976744186;2;-0.12125108889534177;0.0;0.0;3.67515411194587;0.14244192186877377;34;
grafo8677.74.gml;54;76;0.05311;2;5;2.8148;0.022222;8;4.076131687242798;5;8;0.7248291033622566;0.06063538139009836;0.14604499274310595;0.2434114306968851;0.29775280898876405;2;-0.11764705882352927;0.022222222222222223;0.0375;3.289068537922489;0.20539729328971146;23;
grafo8678.73.gml;59;94;0.054939;2;8;3.1864;0.0;8;3.534041941970698;5;8;0.8198906184710388;0.04552585437878741;0.21214746636706708;0.28370336876854785;0.37662337662337664;2;-0.1909744465798276;0.0;0.0;3.9084724462993594;0.22712588192294625;36;
grafo8679.73.gml;52;72;0.054299;2;7;2.7692;0.018864;9;4.06508875739645;5;9;0.9690094374880093;0.06289592760180997;0.35935574229691886;0.24716237998477972;0.3591549295774648;2;-0.0194543570853004;0.018864468864468863;0.03821656050955414;3.536374335001937;0.18380973385040242;21;
grafo8680.73.gml;57;79;0.049499;2;6;2.7719;0.074854;8;4.090489381348107;6;8;0.7190842642778665;0.0575187969924812;0.19205936920222633;0.24335497716141322;0.30939226519337015;2;-0.2432976484582307;0.07485380116959064;0.05142857142857143;3.25281175697989;0.20666079883710084;23;
grafo8681.86.gml;71;111;0.044668;2;8;3.1268;0.017103;8;3.813132315016862;5;8;0.759519366913395;0.04155950193917125;0.21052290129929885;0.2635638804176243;0.35353535353535354;2;0.023609638692301496;0.017102615694164987;0.009868421052631578;4.062609578771861;0.23980153365044368;41;
grafo8682.87.gml;69;90;0.038363;2;6;2.6087;0.043478;12;4.973745011552195;7;12;1.3547430429625267;0.06040131821709865;0.2654009364940006;0.20343017758718096;0.26877470355731226;2;-0.05378391242265567;0.043478260869565216;0.03428571428571429;3.090301851185639;0.08777564093307115;22;
grafo8683.79.gml;59;82;0.047925;2;6;2.7797;0.036723;9;4.120080436656133;6;9;0.873169279484153;0.05598449660094128;0.2175640250050413;0.2429203250119964;0.31351351351351353;2;-0.061918251719952105;0.036723163841807904;0.03508771929824561;3.261980040848461;0.18187240524344855;24;
grafo8684.86.gml;65;97;0.046635;2;6;2.9846;0.023077;8;3.8915976331360946;5;8;0.657050969355773;0.04686355311355311;0.14588520771556482;0.2556748835925225;0.3121951219512195;2;-0.2108897742363871;0.023076923076923078;0.01327433628318584;3.3797032603581405;0.2805579023913034;33;
